id,name,details,gender,category
Women:SKIRTS:18,TRF ASYMMETRIC DENIM METALLIC SKIRT,High-waist midi skirt featuring an asymmetric waist with belt loops. Front and back pockets. Metallic fabric detail. Frayed hem with front slit. Zip and button fastening on the front.,Women,SKIRTS
Women:SKIRTS:19,MIDI SKIRT WITH GATHERED DETAIL,High-waist midi skirt. Twisted fabric with tie detail on the side. Hem with crossover opening. Invisible back zip fastening.,Women,SKIRTS
Women:SKIRTS:20,MIDI PENCIL SKIRT,"High-waist midi skirt with welt pockets on the front. Front slit at the hem. Front fastening with metal hook, inside button and zip.",Women,SKIRTS
Women:SKIRTS:21,LONG DENIM TRF SKIRT,"Mid-waist long skirt with five pockets. Featuring a seamless hem with a front slit and crossover fastening on the front with inside button, zip and metal button.",Women,SKIRTS
Women:SKIRTS:22,SKORT WITH SLIT DETAIL,High-waist skort featuring a front slit and invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:23,ASYMMETRIC SKORT,Not Found,Women,SKIRTS
Women:SKIRTS:24,VOLUMINOUS MIDI SKIRT,High-waist midi skirt with an elastic waist. Front pockets. Pleated detail.,Women,SKIRTS
Women:SKIRTS:25,BOX PLEAT SKORT,High-waist skort with front pleats and false golden buttons. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:26,DENIM TRF SKIRT,Mid-rise long skirt with a five-pocket design. Faded effect. Front zip fly and metal button fastening.,Women,SKIRTS
Women:SKIRTS:27,SATIN MIDI SKIRT,High-waist skirt with an elastic waistband.,Women,SKIRTS
Women:SKIRTS:28,Z1975 CROSSOVER SKORT WITH BUTTONS,High-waist skort with a crossover front. Front pockets and rear patch pockets. Seamless hem. Front fastening with hidden zip and buttons.,Women,SKIRTS
Women:SKIRTS:31,DENIM TRF CARGO SKIRT,"Mid-waist short skirt with front pockets, side patch pockets and false flap pockets at the back. Front zip fly and metal top button fastening.",Women,SKIRTS
Women:SKIRTS:32,LONG DENIM TRF SKIRT,Mid-waist long skirt with five pockets. Featuring a seamless hem with a front slit and fastening on the front with a zip and metal button.,Women,SKIRTS
Women:SKIRTS:34,LONG LINEN SKIRT,Long mid-rise skirt made of 100% linen. Featuring adjustable drawstrings in the same fabric and a flared hem with frayed trims.,Women,SKIRTS
Women:SKIRTS:35,SEQUINNED MINISKIRT,Mid-rise mini skirt. Contrast bead and sequin details. Matching lining. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:36,Z1975 DENIM MIDI SKIRT WITH SLIT,High-waist skirt with five pockets. Seamless hem with a front slit. Front zip and button fastening.,Women,SKIRTS
Women:SKIRTS:37,ASYMMETRIC SKORT,High-waist skort. False welt pockets on the front. Layered wrap detail in matching fabric. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:38,Z1975 DENIM MIDI SKIRT WITH FRONT SLIT,Faded high-waist skirt with a five-pocket design. Featuring a front vent at the hem. Zip fly and metal top button fastening.,Women,SKIRTS
Women:SKIRTS:39,SKORTS WITH BELT,High-waist skort. Belt detail in the same fabric with a lined buckle. Hem with front vents. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:40,PRINTED DRAPED SKIRT,Printed high-waist midi skirt and elasticated interior at the waist. Draped fabric detail. Side slit at the hem.,Women,SKIRTS
Women:SKIRTS:41,ASYMMETRIC CROCHET SKIRT,"High-waist crochet midi skirt featuring an elastic waist, matching lining and asymmetric hem.",Women,SKIRTS
Women:SKIRTS:42,SKORT WITH BOW,High-waist skort with a matching bow. Ruffled hem. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:43,GATHERED ORGANZA MIDI SKIRT,High-waist midi skirt with an elastic waistband. Gathered fabric detail. Matching lining. Seamless hem.,Women,SKIRTS
Women:SKIRTS:44,TRF DENIM BOX PLEAT SKIRT,"Mid-waist mini skirt featuring side pockets, a box pleat hem, ripped detailing on the hem and front zip fly and metal top button fastening.",Women,SKIRTS
Women:SKIRTS:45,CARGO SKORT WITH BELT,Mid-rise skort. Patch pocket detail on the front. Invisible side zip fastening and belt with metal buckle.,Women,SKIRTS
Women:SKIRTS:46,PRINTED MIDI SKIRT,High-waist midi skirt. Pleated details at the waist. Invisible zip fastening.,Women,SKIRTS
Women:SKIRTS:47,ZW ASYMMETRIC FRAYED SKIRT,ZW ZARA WOMANMid-rise midi skirt featuring an asymmetric waistband with belt loops. Front and back pockets. Asymmetric hem with front slit. Front zip and button fastening.,Women,SKIRTS
Women:SKIRTS:48,LINEN BLEND HIGH-WAIST SKORT,"High-waist skort with belt loops. Made of a linen blend fabric. Front pockets and false rear welt pockets. Front zip, interior button and metal hook fastening.",Women,SKIRTS
Women:SKIRTS:49,SEQUINNED MIDI SKIRT,High-waist semi-sheer skirt with an elastic waistband. Side vent at the hem. Seamless trims. Matching lining.,Women,SKIRTS
Women:SKIRTS:50,MIDI SKIRT WITH SIDE SLITS,High-waist midi skirt. Slit detail at the hem. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:51,ZW DENIM MINI SKIRT,"ZW ZARA WOMANShort high-waist skirt with double waistband detail, a frayed hem and front zip and button fastening at the front.",Women,SKIRTS
Women:SKIRTS:52,Z1975 CROSSOVER DENIM MIDI SKIRT,High-waist skirt with back patch pockets. Front slit at the hem. Crossover metal button fastening at the front.,Women,SKIRTS
Women:SKIRTS:53,SKORT WITH SLIT DETAIL,High-waist skort. Slit at the front. Invisible side zip fastening.,Women,SKIRTS
Women:SKIRTS:56,Z1975 DENIM CAPE SKIRT,High-waist midi skirt with belt loops. Flared hem. Faded effect. Front zip fly and metal button fastening.,Women,SKIRTS
Women:SKIRTS:57,PRINTED MINI SKIRT WITH FRINGING,High-waist skirt with front knot detail. Trims featuring fringing and beaded appliqués. Invisible back zip fastening.,Women,SKIRTS
Women:SKIRTS:58,LINEN BLEND SKORT,"High-waist skort made of a linen blend. Front pockets and back false welt pockets. Front zip fly, inside button and metal hook fastening.",Women,SKIRTS
Women:SKIRTS:59,CARGO MINI SKIRT,Mid-rise mini skirt with belt loops. Patch pockets on the front and flap detail on the back. Front zip fly and top button fastening.,Women,SKIRTS
Women:SKIRTS:60,LONG SKIRT WITH A RUBBERISED WAISTBAND,High-waist skirt with a wide elastic waistband. Lining.,Women,SKIRTS
Women:SKIRTS:61,EMBROIDERED LINEN BLEND SKIRT,High-waist skirt made of a linen and viscose blend. Side in-seam pockets. Contrast floral embroidery details. Fastening with a zip fly and button in the shape of a flower at the front.,Women,SKIRTS
Women:SKIRTS:62,EMBROIDERED MIDI SKIRT - LIMITED EDITION,High-waist midi skirt featuring embroidered ruffles and bead appliqués.,Women,SKIRTS
Women:SKIRTS:63,CARGO MINI SKIRT,Mid-waist mini skirt with front pockets and patch pockets on the back and leg. Front zip and metal button fastening.,Women,SKIRTS
Women:SKIRTS:64,LINEN BLEND BUTTONED MIDI SKIRT,High-waist skirt made of a linen and cotton blend. False front buttons. Slit at the hem. Invisible back zip fastening.,Women,SKIRTS
Women:SKIRTS:65,Z1975 DENIM MIDI SKIRT WITH ZIP,High-waist skirt with five pockets. Faded effect. Front slit at the hem. Front zip fastening.,Women,SKIRTS
