id,name,details,gender,category
Women:TROUSERS:17,STRAIGHT-LEG TROUSERS WITH TURN-UP HEMS,"High-waist trousers featuring front pockets and a rear false welt pockets. Straight-leg design and turn-up hems. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:18,WIDE-LEG TROUSERS WITH ZIPS,Mid-rise trousers with belt loops. In-seam zip pockets and rear welt pockets. Matching visible topstitching. Wide leg. Zip-up front.,Women,TROUSERS
Women:TROUSERS:19,FLARED FULL LENGTH TROUSERS,"High-waist trousers with front pockets and a back false welt pockets. Flared hems. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:20,CROPPED STRAIGHT-FIT SATIN TROUSERS,Mid-rise trousers with an adjustable elasticated waistband with drawstrings.,Women,TROUSERS
Women:TROUSERS:21,METALLIC PRINT TROUSERS,Mid-waist flowing trousers with an elasticated waistband and adjustable drawstrings. Metallic print detail.,Women,TROUSERS
Women:TROUSERS:22,HIGH-RISE STRAIGHT-FIT TRF CARGO TROUSERS,High-waist trousers with patch pockets on the sides and on the leg and false pockets with flaps on the back. Front zip fly and metal button fastening.,Women,TROUSERS
Women:TROUSERS:23,FLARED HIGH-WAIST LEGGINGS,HIGH WAIST - FLARE LEG - FULL LENGTH - COMFORTHigh-waist leggings with an elastic waistband. Long flared hem.,Women,TROUSERS
Women:TROUSERS:25,PAPERBAG TROUSERS WITH BELT,"High-waist trousers with front darts. Front pockets and side patch pockets with flaps. Adjustable hems with button fastening. Front zip fly, interior button and metal hook fastening. Belt with buckle and metal studs.",Women,TROUSERS
Women:TROUSERS:26,TEXTURED JACQUARD TROUSERS,High-waist trousers with an inner elasticated waistband. Textured fabric detail. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:27,TROUSERS WITH LINED BELT,"High-waist cropped trousers with darts and a matching lined belt. Front pockets and false rear welt pockets. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:29,FLARED TROUSERS,"Mid-rise trousers. Flared hems. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:30,SEQUINNED SATIN TROUSERS,High-waist trousers made of viscose. Elastic waistband with adjustable drawstrings. Side pockets and rear patch pockets. Embroidery detail with sequin appliqués. Straight-leg design.,Women,TROUSERS
Women:TROUSERS:32,HIGH-WAIST SLIM FIT TROUSERS,"High-waist trousers with belt loops. Side pockets rear false welt pockets. Pronounced seams on the front. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:33,FULL LENGTH LINEN BLEND TROUSERS,"High-waist trousers in a linen blend. Side pockets and rear false welt pockets. Dart details on the front. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:35,BELTED CARGO TROUSERS,High-waist trousers featuring a matching belt. Front pockets and false rear welt pockets. Front zip fly and metal hook fastening.,Women,TROUSERS
Women:TROUSERS:36,SATIN CARGO TROUSERS,"High-waist trousers featuring an elasticated waistband at the back. Front pockets and side patch pockets with flaps. Straight-leg design. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:37,HIGH-WAIST CULOTTE TROUSERS,"High-waist trousers featuring front pockets and rear welt pockets. Short and wide leg design. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:39,TRF CARGO TOPSTITCHED TROUSERS,"High-waist trousers featuring an adjustable elasticated waistband with drawstrings. Side patch pockets, pockets on the leg and false flap pockets at the back. Adjustable drawstring hem. Contrast seam details.",Women,TROUSERS
Women:TROUSERS:40,PRINTED PALAZZO RAMIE TROUSERS,Mid-rise trousers made of 100% ramie. Adjustable elasticated waistband with drawstrings. Side in-seam pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:41,CONTRAST BOXER TROUSERS,High-waist trousers with front pockets and rear welt pockets. Fabric interior with an elasticated waistband. Straight leg.,Women,TROUSERS
Women:TROUSERS:42,WIDE-LEG POPLIN TROUSERS,Mid-rise trousers made of cotton with an elasticated waistband and adjustable drawstrings. Side in-seam pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:44,FLOWING WRAP TROUSERS,Mid-waist flowing trousers with an elasticated waistband. Featuring wrap-style layered detail in the same fabric with adjustable ties and a wide-leg design.,Women,TROUSERS
Women:TROUSERS:46,BELTED CARGO TROUSERS,High-waist trousers with front darts and a belt in the same fabric. Front pockets and side patch pockets with flaps. Hems with adjustable tabs. Front zip fly and metal hook fastening.,Women,TROUSERS
Women:TROUSERS:47,CONTRAST PATCHWORK TROUSERS,High-waist trousers featuring an adjustable waistband with drawstrings. Contrast fabrics. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:49,TEXTURED JACQUARD TROUSERS,High-waist trousers with an adjustable waistband and matching drawstrings. Textured jacquard fabric detail. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:50,LINEN TROUSERS,"Mid-rise trousers made of 100% linen. Belt loops. Front and back pockets, frayed hems and front zip fly and top button fastening.",Women,TROUSERS
Women:TROUSERS:51,CARROT JOGGING TROUSERS,High-waist trousers featuring an adjustable elastic waistband with drawstrings. Side pockets.,Women,TROUSERS
Women:TROUSERS:52,PAPERBAG TROUSERS WITH BELT,"High-waist trousers with front darts and a matching belt. Front pockets. Wide-leg design. Front zip, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:54,EMBROIDERED TROUSERS,Mid-rise trousers made of a viscose blend. Adjustable waistband with drawstrings. Contrast embroidery detail.,Women,TROUSERS
Women:TROUSERS:55,CARGO TROUSERS WITH ELASTICATED WAISTBAND,High-waist trousers featuring an elasticated waistband with drawstrings. Front pockets and side patch pockets with flaps. Cuffed elasticated hems.,Women,TROUSERS
Women:TROUSERS:56,STRAIGHT FIT TROUSERS WITH BUTTONS,High-waist trousers with an elastic waistband at the back. Front pockets with decorative golden buttons. False welt pockets at the back. Straight-leg design.,Women,TROUSERS
Women:TROUSERS:58,PRINTED RAMIE TROUSERS,Mid-waist trousers made of 100% ramie. Elasticated waistband and adjustable drawstrings in matching fabric. Front pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:59,HIGH-WAIST CARROT FIT TROUSERS WITH DARTS,"High-waist trousers with front darts, side in-seam pockets and front zip, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:60,CREASED-EFFECT SATIN TROUSERS,High-waist trousers with an elasticated waistband. Front pockets. Straight leg.,Women,TROUSERS
Women:TROUSERS:63,WIDE-LEG PYJAMA-STYLE TROUSERS,High-waist trousers with an elasticated drawstring waistband. Front pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:64,CARROT FIT TROUSERS WITH TABS AT HEM,High-waist trousers with an elasticated waistband. Front pockets. Visible seam details on the front and back. Hems with buttoned tabs.,Women,TROUSERS
Women:TROUSERS:65,BELTED CHINO TROUSERS,High-waist trousers with front darts. Front pockets and buttoned false welt pockets at the back. Front zip fly and button fastening. Embossed belt detail.,Women,TROUSERS
Women:TROUSERS:67,NYLON TROUSERS WITH ZIPS,Mid-rise trousers featuring an adjustable elasticated waistband with drawstrings. Side pockets and patch pockets with flaps on the legs. Elasticated hem with side zip.,Women,TROUSERS
Women:TROUSERS:70,FULL LENGTH TROUSERS,"Pleated high-waist trousers with side pockets. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:75,BASIC FLOWING TROUSERS,Flowing high-waist trousers with an elastic waistband.,Women,TROUSERS
Women:TROUSERS:76,NYLON BLEND PARACHUTE TROUSERS,Mid-rise trousers. Side pockets and false rear welt pockets. Pleated details on the knee. Adjustable stopper hems.,Women,TROUSERS
Women:TROUSERS:77,LINEN BLEND CARROT FIT TROUSERS,High-waist trousers made of a linen blend. Featuring an elasticated waistband with adjustable drawstring. Front and rear patch pockets.,Women,TROUSERS
Women:TROUSERS:79,FINELY PLEATED PALAZZO TROUSERS,High-waist trousers with an elasticated waistband. Lining. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:80,WIDE-LEG FRAYED TROUSERS,High-waist trousers with five pockets. Wide-leg design. Frayed trim details. Front zip fly and button fastening.,Women,TROUSERS
Women:TROUSERS:81,SATIN CARGO TROUSERS,High-waist trousers made of 100% viscose. Front pockets and patch pockets with flaps on the sides and back. Buckled side tabs and front pleats. Adjustable hems with elastic drawstring and stopper. Front zip and metal hook fastening.,Women,TROUSERS
Women:TROUSERS:84,LINEN BLEND STRAIGHT TROUSERS,High-waist trousers made of a linen blend fabric. Adjustable elasticated waistband with drawstring. Front pockets and false welt pocket at the back. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:86,STRAIGHT FIT TROUSERS,"High-waist trousers featuring front pockets and false welt pockets at the back. Zip, inside button and metal hook fastening at the front.",Women,TROUSERS
Women:TROUSERS:87,SATIN TROUSERS WITH TOPSTITCHING,High-waist trousers with front pockets. Pronounced contrast topstitching detail. Straight legs. Frayed hem. Invisible side zip fastening.,Women,TROUSERS
Women:TROUSERS:88,ANIMAL PRINT PAPERBAG TROUSERS,"High-waist trousers with front darts and a matching belt. Front pockets. Straight-leg design. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:92,PARACHUTE TROUSERS,Mid-waist trousers with an elasticated waist. Side pockets. Adjustable hems with stopper.,Women,TROUSERS
Women:TROUSERS:93,SATIN PARACHUTE TROUSERS,Mid-rise trousers featuring an elasticated waistband with drawstring and stopper. Side pockets and patch pockets on the front. Pleated details on the legs. Adjustable hems with an elasticated drawstring and stopper.,Women,TROUSERS
Women:TROUSERS:94,WASHED EFFECT TROUSERS,Faded low-rise trousers with an elasticated waistband. Side pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:95,FLOWING WIDE-LEG TROUSERS,High-waist trousers with an elastic waistband. Front pockets. wide-leg design.,Women,TROUSERS
Women:TROUSERS:97,FADED-EFFECT PLUSH TROUSERS,Faded cotton trousers featuring an elasticated drawstring waistband and seamless hems.,Women,TROUSERS
Women:TROUSERS:98,LINEN BLEND PALAZZO TROUSERS,"Mid-rise wide-leg trousers made of a cotton and linen blend. Featuring an elasticated waistband with adjustable drawstrings, side pockets and textured fabric detail.",Women,TROUSERS
Women:TROUSERS:99,CARGO TROUSERS WITH STRAPS,"Mid-rise trousers made of 100% cotton. Belt loops. Belt in the same fabric with adjustable metal buckle. Front pockets, patch pockets with flaps and zips on the legs and patch pockets at the back. Adjustable contrast straps with metal buckle. Pleats on the knees. Adjustable hems with elastic drawstring and stopper. Front zip and button fastening.",Women,TROUSERS
Women:TROUSERS:100,CARROT FIT TROUSERS WITH DARTS DETAIL,Mid-waist trousers made of a viscose blend. Belt loops. Side pockets and rear welt pockets. Dart details on the front. Pleated hem with contrast button. Front zip fly and button fastening.,Women,TROUSERS
Women:TROUSERS:101,MINIMALIST PALAZZO TROUSERS,Semi-sheer trousers made of a viscose blend. Elasticated waistband. Side pockets hidden in the seam. Lining. Wide leg.,Women,TROUSERS
Women:TROUSERS:102,LINEN PALAZZO TROUSERS,High-waist trousers made of linen. Elasticated waist with adjustable drawstrings. Front pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:103,FRAYED LINEN TROUSERS,Trousers made of 100% linen. Mid-rise and belt loops. Front and back pockets. Straight-leg design. Frayed hems in the same fabric. Front zip and button fastening.,Women,TROUSERS
Women:TROUSERS:104,LINEN WIDE-LEG TROUSERS,High-waist trousers made of 100% linen. Front darts. Front pockets and back patch pockets. Wide-leg design. Front zip fly and button fastening.,Women,TROUSERS
Women:TROUSERS:105,LOOSE-FITTING DARTED TROUSERS,"High-waist trousers with front darts and elastic at the back. Front pockets and a wide-leg design. Front fastening with a zip fly, inside button and metal hook.",Women,TROUSERS
Women:TROUSERS:106,FULL LENGTH FLARE TROUSERS,"Mid-waist trousers featuring front pockets and a rear false welt pockets. Flared hems. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:107,HIGH-WAIST CARROT FIT TROUSERS WITH BELT,"High-waist trousers with front darts, side in-seam pockets, matching belt with metal buckle and front zip, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:108,BOOTCUT TROUSERS,"Mid-rise trousers featuring front pockets and false welt pocket at the back. Fitted leg and flared hems. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:109,STRIPED RUSTIC TROUSERS,High-waist trousers featuring an elastic waistband with adjustable drawstrings. Front pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:110,STRAIGHT-LEG TROUSERS WITH TURN-UP HEMS,"High-waist trousers with front pockets and false welt pockets at the back. Straight-leg design and turn-up hems. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:111,CARGO TRF TROUSERS,Mid-rise trousers with front pockets and patch pockets on the back and leg. Belt loops. Front zip fly and metal button fastening.,Women,TROUSERS
Women:TROUSERS:112,ANIMAL PRINT FLARED TROUSERS,"Flowing high-waist trousers. Flared hems. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:113,WIDE-LEG TROUSERS WITH SATIN WAISTBAND,High-waist trousers with pleated detail and satin fabric. Wide-leg design. Invisible side zip fastening.,Women,TROUSERS
Women:TROUSERS:114,FLOWING CROPPED TROUSERS,Mid-waist trousers with an elasticated drawstring waistband. Side pockets and back patch pockets.,Women,TROUSERS
Women:TROUSERS:115,CROPPED TROUSERS,High-waist cropped trousers with an elasticated waistband and drawstring. Side darts and front pockets.,Women,TROUSERS
Women:TROUSERS:118,NYLON TROUSERS WITH POCKETS,"Mid-rise trousers featuring an elasticated waistband, side pockets and patch pockets on the leg. Pleated details on the knee. Adjustable hems with stopper.",Women,TROUSERS
Women:TROUSERS:119,LINEN BLEND PAREO-STYLE TROUSERS,High-waist trousers made of a linen blend. Crossover pareo-style front with a snap button. False rear welt pockets. Wide-leg design. Invisible side zip fastening.,Women,TROUSERS
Women:TROUSERS:120,FULL LENGTH PINSTRIPE TROUSERS,"High-waist trousers featuring side pockets and false rear welt pockets. Pleated details. Front zip fly, interior button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:121,STRAIGHT FIT TROUSERS,"High-waist trousers with front pockets and false rear welt pockets. Straight-leg design. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:123,SATIN TROUSERS WITH ZIPS,"High-waist trousers with belt loops. Side pockets, patch pockets on the leg and false rear welt pockets. Gathered detailing on the knee. Adjustable hem with elastic drawstring and stopper. Front fastening with metal zip.",Women,TROUSERS
Women:TROUSERS:125,CONTRAST LINEN BLEND TROUSERS,"Mid-rise trousers made of a linen blend. Contrast waistband. Side pockets. Zip, button and metal hook fastening at the front.",Women,TROUSERS
Women:TROUSERS:126,MID-RISE CARGO TROUSERS,Mid-rise trousers with pockets on the front and patch pockets on the leg. Flap details on the back. Front zip fly and metallic button fastening.,Women,TROUSERS
Women:TROUSERS:127,PRINTED PYJAMA BOTTOMS,Semi-sheer mid-rise trousers made of viscose. Adjustable drawstring waistband. Side pockets. Wide-leg design.,Women,TROUSERS
Women:TROUSERS:128,BELTED FULL-LENGTH TROUSERS,High-waist trousers. Side in-seam pockets and flap pockets at the back. Belt in the same fabric with metal buckle. Darted detailing on the front. Hem with contrast side buttons. Front zip and inside button fastening.,Women,TROUSERS
Women:TROUSERS:132,CARGO TROUSERS WITH LACE TRIM,Mid-rise trousers with an elasticated waistband and belt loops. Front pockets and patch pockets with flaps on the side. Pleated detailing on the front and knees. Adjustable hems with elastic drawstring and stopper. Front zip fly and top button fastening.,Women,TROUSERS
Women:TROUSERS:133,SOFT WIDE-LEG TROUSERS,High-waist trousers with an elastic waistband. Wide-leg design. Seamless hems.,Women,TROUSERS
Women:TROUSERS:134,STRAIGHT FIT SATIN TROUSERS,"Mid-rise trousers with five pockets. Straight-leg design. Front zip fly, inside button and metal hook fastening.",Women,TROUSERS
Women:TROUSERS:136,CARROT FIT TROUSERS,High-waist trousers with front darts. Front pockets and a false welt pocket at the back. Hems with tabs and buttons. Front zip fly and button fastening.,Women,TROUSERS
Women:TROUSERS:138,TIE-DYE PRINT FLARE TROUSERS,High-waist trousers with flared hems and invisible side zip fastening.,Women,TROUSERS
Women:TROUSERS:139,LINEN WIDE-LEG TROUSERS,High-waist trousers made of 100% linen fabric. Front pockets and false welt pocket at the back. Straight-leg design. Front zip fly and top button fastening.,Women,TROUSERS
Women:TROUSERS:140,WRAP TROUSERS WITH WAIST DETAIL,High-waist wrap trousers with invisible side zip and button fastening at the front.,Women,TROUSERS
Women:TROUSERS:141,PARACHUTE TROUSERS,Mid-rise trousers featuring an elasticated waistband. Side pockets and patch pockets on the leg and back. Front zip fly and metal button fastening.,Women,TROUSERS
Women:TROUSERS:144,JOGGER TROUSERS,High-waist cropped trousers featuring an elastic waistband with drawstring. Front pockets and rear patch pockets.,Women,TROUSERS
Women:TROUSERS:146,EMBROIDERED CARGO TROUSERS,Mid-rise trousers with an elasticated waistband and belt loops. Side pockets and patch pockets with flaps on the leg. Adjustable hems with elastic drawstrings and stopper. Zip fly and top button fastening.,Women,TROUSERS
Women:TROUSERS:148,PRINTED CARGO TROUSERS,"Mid-rise trousers made of 100% cotton. Featuring belt loops, side pockets and multiple patch pockets with flaps. Metal zips on the front. Wide-leg design. Fastens at the front with metal hooks, button and a zip fly.",Women,TROUSERS
Women:TROUSERS:149,HIGH-WAIST REGULAR TROUSERS,Flowing high-waist trousers with a straight-leg design. Invisible side zip fastening.,Women,TROUSERS
