id,name,details,gender,category
Women:SHORTS_SKORTS:54,TRF MID-RISE DENIM BERMUDA SHORTS WITH PATCHES,PATCHES - MID-RISEMid-rise denim Bermuda shorts.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:55,DARTED HIGH-WAIST BERMUDA SHORTS,"High-waist Bermuda shorts with front dart details. Front pockets and rear false flap pocket. Front zip fly, interior button and metal hook fastening.",Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:57,Z1975 RIPPED DENIM SHORTS,High-waist gathered shorts with a five-pocket design. Washed-effect. Seamless split hem with rips. Front zip fly and metallic button fastening.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:58,TRF HIGH-WAIST CARGO SHORTS,High-waist shorts with belt loops. Front and back patch pockets. Tab detail at the side. Front zip fly and metal button fastening.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:59,Z1975 DENIM SKORT WITH CROSSOVER FRONT,High-waist skort with five pockets. Faded effect. Front crossover fastening with inner fly and metal button.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:60,SHORTS WITH CONTRAST STRIPES,Mid-waist shorts with an elasticated waistband and button details.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:63,LINEN BLEND BELTED BERMUDA SHORTS,"High-waist Bermuda shorts made of a linen blend fabric. Front darts. Front pockets. Front zip fly, interior button and metal hook fastening.",Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:71,SHORTS WITH CUTWORK EMBROIDERY,High-waist shorts with an elastic drawstring waistband. Cutwork embroidery detail. Scalloped hems.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:72,TRF DENIM MID-RISE RHINESTONE SHORTS,Mid-rise faded shorts with five-pockets. Rhinestone appliqués. Frayed hems. Front metal button fly fastening.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:73,MIDI PAREO BERMUDA SHORTS,High-waist pareo Bermuda shorts with side vent. Invisible side zip fastening.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:75,LOOSE FIT DENIM TRF BERMUDA SHORTS,"MID-RISE - BERMUDA SHORTS Mid-rise Bermuda shorts featuring a five-pocket design, ripped detailing, seamless hems and front zip fly and metal button fastening.",Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:76,SKORT WITH POCKETS,Mid-waist skort with an adjustable elasticated waistband with drawstrings and stoppers. Side patch pockets.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:81,LINEN BLEND HIGH-WAIST BERMUDA SHORTS,"High-waist Bermuda shorts made of a linen blend. Darted front. Front pockets and back false flap pocket. Front zip fly, inside button and metal hook fastening.",Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:84,STRIPED POPLIN SHORTS,Mid-rise shorts featuring an adjustable elastic waist with tie detail. Side pockets and rear welt pockets. Hem with side vents and buttons.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:85,SKORT WITH POCKETS,Mid-rise skort with front pockets and side patch pockets. Flap details at the back. Front zip fly fastening.,Women,SHORTS_SKORTS
Women:SHORTS_SKORTS:86,EMBROIDERED SHORTS,Mid-rise shorts made of a viscose blend. Adjustable elasticated waistband with drawstrings. Contrast embroidery detail.,Women,SHORTS_SKORTS
